Ticker,Underlying Asset Price,Trade Date,Trade Time,Strike,Last Price,Original BSP,Adjusted BSP,Bid,Ask,Volume,Open Interest,Implied Volatility,Adjusted Volatility
URI,389.0199890136719,2023-06-07,15:29:35,310.0,81.07,79.99136522847971,79.41092514164148,74.5,83.7,4.0,54.0,0.79687703125,0.35434561361574174
URI,389.0199890136719,2023-06-01,15:07:35,315.0,25.8,77.10536711146159,74.68163402428212,69.6,78.7,2.0,9.0,0.7939473730468749,0.1761130210632012
URI,389.0199890136719,2023-06-06,14:26:14,320.0,46.0,71.29395683746151,69.51412126575718,66.1,72.6,10.0,66.0,0.850587431640625,0.4653974058828772
URI,389.0199890136719,2023-05-31,16:40:03,322.5,20.4,70.28149215318899,67.38555529076984,63.4,70.0,,7.0,0.7490259472656251,0.40982821968579086
URI,389.0199890136719,2023-06-01,16:28:36,325.0,18.7,68.05173760177388,64.70366290166959,60.8,67.8,4.0,4.0,0.77148666015625,0.2555733083915659
URI,389.0199890136719,2023-05-31,14:08:30,327.5,18.0,66.22567831303468,62.52250314243537,58.8,64.9,3.0,8.0,0.76367423828125,0.4178430061565244
URI,389.0199890136719,2023-06-07,19:58:40,330.0,58.5,61.38748868110929,59.49992010455907,57.8,61.3,13.0,182.0,0.7993184130859375,0.43734565323530955
URI,389.0199890136719,2023-06-01,17:24:31,332.5,13.5,64.46120349989616,58.13977968362531,53.8,61.7,35.0,36.0,0.9169930175781251,0.501731104550203
URI,389.0199890136719,2023-06-08,14:14:14,335.0,53.17,55.684809481378295,54.4239341700096,52.4,56.5,2.0,81.0,0.709963837890625,0.3884554557638345
URI,389.0199890136719,2023-06-01,18:56:27,337.5,12.75,55.784508175693986,52.48532225839307,49.1,54.7,35.0,64.0,0.6655306884765627,0.36414393680260937
URI,389.0199890136719,2023-06-09,16:20:50,340.0,48.85,50.48184516555534,49.37726646849433,48.0,51.1,1.0,390.0,0.6777375976562501,0.3708229255282206
URI,389.0199890136719,2023-06-07,18:28:18,342.5,46.27,49.12487515388398,47.05650940184012,45.8,48.6,3.0,68.0,0.6811555322265627,0.37269304237139184
URI,389.0199890136719,2023-06-09,19:42:08,345.0,45.03,45.717565343534375,44.35841189376379,43.0,46.4,3.0,59.0,0.6499058447265625,0.21529677110183962
URI,389.0199890136719,2023-06-07,18:28:18,347.5,41.93,44.17030209908961,42.080660467781115,40.8,43.7,4.0,100.0,0.6279334082031252,0.34357265152772637
URI,389.0199890136719,2023-06-09,19:42:37,350.0,39.95,40.26928765168799,39.36325663036405,37.6,41.3,10.0,733.0,0.5336960693359375,0.1440028354905012
URI,389.0199890136719,2023-06-06,18:38:20,352.5,21.45,39.9968897783549,37.26689702977194,35.4,39.5,8.0,53.0,0.5976602734375001,0.3270087594882102
URI,389.0199890136719,2023-06-09,18:38:17,355.0,34.42,36.05098177106845,34.45423911494896,33.8,36.1,8.0,70.0,0.5644574804687501,0.30884191015454737
URI,389.0199890136719,2023-06-07,14:43:43,357.5,27.25,34.11721055670887,31.984956943448935,30.8,33.8,1.0,46.0,0.5085498364257812,0.20497141535853874
URI,389.0199890136719,2023-06-09,16:38:31,360.0,29.0,31.305226399571666,29.50740028946626,29.0,31.3,1.0,242.0,0.524418818359375,0.2869348271345421
URI,389.0199890136719,2023-06-06,18:08:42,362.5,12.6,32.841398447931056,28.126695554748267,26.3,29.1,2.0,67.0,0.6372106591796876,0.34864868295919094
URI,389.0199890136719,2023-06-09,13:46:48,365.0,25.6,28.224381786666413,24.59496920119301,24.4,26.6,2.0,98.0,0.5965616516113281,0.2652718000520691
URI,389.0199890136719,2023-06-06,19:52:10,367.5,11.8,26.529511273340233,22.85369726441712,22.2,24.8,11.0,10.0,0.5034229345703125,0.2754469665264906
URI,389.0199890136719,2023-06-08,14:37:50,370.0,20.35,24.438024168144125,19.474555295888194,20.0,22.1,17.0,374.0,0.5524947094726562,0.15570537097851922
URI,389.0199890136719,2023-06-09,14:03:53,375.0,17.41,19.353115256145657,15.639866606107432,16.3,17.7,2.0,30.0,0.5051319018554687,0.2763820249480762
URI,389.0199890136719,2023-06-09,18:12:51,380.0,13.02,15.48374107495178,11.447051101679563,12.7,13.8,7.0,667.0,0.4759573889160156,0.26041924189386506
URI,389.0199890136719,2023-06-09,18:13:46,385.0,9.95,12.090009951019027,6.597027631025952,9.7,10.4,15.0,190.0,0.4556939196777344,0.1882490280851086
URI,389.0199890136719,2023-06-09,19:59:54,390.0,7.28,9.256729923065507,4.933895342158763,6.9,7.6,28.0,125.0,0.44434149414062496,0.24312066109453168
URI,389.0199890136719,2023-06-09,19:40:23,395.0,5.2,6.967162122968631,2.8751052876681342,4.8,5.4,42.0,74.0,0.43921459228515625,0.24031548582977494
URI,389.0199890136719,2023-06-09,19:55:00,400.0,3.4,5.114767325350243,0.08583745473032778,3.3,3.7,64.0,262.0,0.43555251953125,0.10819207942054278
URI,389.0199890136719,2023-06-09,19:40:05,410.0,1.55,2.8307499808333034,0.3838199716076609,1.3,1.75,247.0,766.0,0.4489801196289062,0.245658676810264
URI,389.0199890136719,2023-06-09,17:15:26,420.0,0.65,1.5467746909343205,0.08192631815505447,0.55,0.8,114.0,261.0,0.4660697924804688,0.2550092610261199
URI,389.0199890136719,2023-06-07,19:57:24,425.0,0.7,1.8410709940905576,0.10030099136700876,0.25,0.55,22.0,22.0,0.477544287109375,0.2612875104281946
URI,389.0199890136719,2023-06-09,19:38:38,430.0,0.3,0.9178038103478983,0.003398257038188246,0.2,0.4,4.0,695.0,0.49414568359375005,0.23056140733710304
URI,389.0199890136719,2023-06-09,19:51:37,435.0,0.27,0.9361438165548073,6.594905247722951e-09,0.15,0.65,1.0,29.0,0.5395553857421876,0.13959751079707483
URI,389.0199890136719,2023-06-09,15:55:59,440.0,0.2,0.6508504704176801,1.3934518095152237e-10,0.2,0.3,102.0,162.0,0.5380905566406251,0.1392185200544656
URI,389.0199890136719,2023-06-09,19:43:52,450.0,0.14,0.38969126631534756,2.7503262330110507e-12,0.1,0.15,16.0,860.0,0.559574716796875,0.1509854587983156
URI,389.0199890136719,2023-06-09,19:53:33,460.0,0.05,0.33663630761367,0.00081074108155825,0.0,0.2,1.0,158.0,0.6132851171875001,0.33555786505699275
URI,389.0199890136719,2023-06-07,14:58:18,470.0,0.05,0.46262738156715955,0.0014753500401042952,0.0,0.1,26.0,256.0,0.6289099609375001,0.3441069706257752
URI,389.0199890136719,2023-06-07,15:09:59,480.0,0.05,1.9846985093857015,0.03996702946249808,0.0,0.85,10.0,493.0,0.91211025390625,0.49905950905995833
URI,389.0199890136719,2023-06-02,13:53:42,490.0,0.03,1.1681802620154045,0.010265895031224381,0.0,0.05,2.0,147.0,0.6992217578125001,0.38257794568529657
URI,389.0199890136719,2023-05-30,15:27:27,500.0,0.03,1.9170633544440001,0.028871716458706453,0.0,0.05,2.0,110.0,0.7500025,0.4103625387838397
URI,389.0199890136719,2023-05-18,15:10:23,510.0,0.33,5.9096558243840605,0.31002438091095463,0.0,0.05,1.0,31.0,0.804689453125,0.4402844082745785
URI,389.0199890136719,2023-05-25,19:31:52,520.0,0.09,3.7650944565345696,0.10763987374900408,0.0,0.05,10.0,144.0,0.85937640625,0.47020627776531737
URI,389.0199890136719,2023-05-18,15:10:23,530.0,0.13,6.521572668598836,6.927089929605209e-06,0.0,0.05,1.0,38.0,0.9062509375,0.22966987778348677
URI,389.0199890136719,2023-05-30,14:47:29,540.0,0.15,16.42899557681774,1.8782191396269319,0.0,3.5,2.0,103.0,1.675294592285156,0.9166344673530746
URI,389.0199890136719,2023-05-18,16:46:55,560.0,0.2,23.066388895668666,3.188626047545341,0.0,1.4,2.0,55.0,1.5498069384765623,0.8479741199503364
URI,389.0199890136719,2023-05-15,17:41:52,580.0,0.18,41.83276169446182,2.6571077811905113,0.0,4.1,2.0,14.0,2.0112354406738278,0.8308496133214317
URI,389.0199890136719,2023-05-04,15:58:57,600.0,0.05,24.73719792180829,1.0255268334113463,0.0,0.25,16.0,142.0,1.43359658203125,0.639292120137332
URI,389.0199890136719,2023-03-01,17:05:44,620.0,2.05,124.25970127188637,43.13836441812799,0.0,3.2,20.0,21.0,2.1655319299316402,1.1848669578890951
URI,389.0199890136719,2023-03-20,15:56:29,640.0,0.5,93.02780674803108,19.674739879887127,0.0,1.5,11.0,12.0,2.021489321289063,0.9888786170837682
URI,389.0199890136719,2023-03-28,14:26:11,660.0,0.2,118.62441939750231,37.7337856933145,0.0,4.3,4.0,2.0,2.518558391113281,1.3780247605209166
URI,389.0199890136719,2023-06-07,17:45:06,680.0,0.01,0.44363646303373017,0.00011633232186427332,0.0,0.05,49.0,254.0,1.5390648046875,0.8241148002995028
UNH,493.6199951171875,2023-05-19,14:54:59,230.0,254.0,289.0583876382106,267.145362092734,260.25,268.1,1.0,6.0,2.9589869775390625,1.6190044810933966
UNH,493.6199951171875,2023-02-02,15:24:48,240.0,245.05,258.0860422350523,258.0860422350523,237.25,244.05,1.0,4.0,1.0000000000000003e-05,5.471482278843602e-06
UNH,493.6199951171875,2022-12-06,15:24:21,250.0,295.0,415.0433174139303,325.4431042334057,242.9,248.5,,2.0,3.2929705175781248,1.8017429831683147
UNH,493.6199951171875,2023-06-02,14:39:10,300.0,197.5,201.6079558673482,194.38140797044116,190.15,198.25,1.0,13.0,2.0224658813476566,1.0358828985865671
UNH,493.6199951171875,2023-06-07,19:24:56,310.0,174.23,187.04377436725247,184.05406698954528,180.35,188.1,48.0,50.0,1.9150394873046879,1.0478104618073334
UNH,493.6199951171875,2023-05-18,15:31:25,320.0,158.43,195.7749577632127,177.51990106515797,170.2,178.2,2.0,18.0,1.7880869970703124,0.9783486317500882
UNH,493.6199951171875,2023-03-08,20:07:27,330.0,144.73,386.98280906788074,223.15762050089106,183.5,189.75,1.0,1.0,4.227543778076171,1.4699690018980642
UNH,493.6199951171875,2023-06-09,19:50:57,340.0,154.94,155.52889414826546,153.95345503295016,150.2,158.25,1.0,4.0,1.5761739941406248,0.4077986653074574
UNH,493.6199951171875,2023-05-25,19:37:44,350.0,130.1,157.94413388783215,144.7538580169899,140.25,148.2,5.0,9.0,1.46875265625,0.523274280066267
UNH,493.6199951171875,2023-06-06,15:59:18,360.0,127.89,137.5505801677145,134.1250117672031,130.1,138.35,1.0,21.0,1.36328443359375,0.5102084103269563
UNH,493.6199951171875,2023-04-25,19:20:23,370.0,125.35,126.30721326727411,126.30721326727411,106.7,112.9,1.0,4.0,1.0000000000000003e-05,5.471482278843602e-06
UNH,493.6199951171875,2023-06-01,16:05:50,380.0,117.5,121.06570938770176,114.82934541455728,110.35,118.1,2.0,7.0,1.1596721704101562,0.6345125729667266
UNH,493.6199951171875,2023-05-26,13:44:04,390.0,97.35,115.1430942427869,104.86747900282245,100.25,108.2,1.0,20.0,1.0605515722656251,0.40680442894301805
UNH,493.6199951171875,2023-06-05,15:07:13,400.0,102.9,102.04501671193742,94.53248849934005,93.0,98.2,7.0,21.0,1.220707021484375,0.5832741049366598
UNH,493.6199951171875,2023-06-08,19:26:09,410.0,81.48,86.06314694064275,84.07952111714792,80.2,88.35,4.0,24.0,0.8793957373046875,0.1687437415812812
UNH,493.6199951171875,2023-06-09,14:45:00,420.0,75.97,75.43348020814602,74.05524125137123,70.25,78.25,2.0,18.0,0.7773459765625,0.42532347352920913
UNH,493.6199951171875,2023-06-08,19:14:20,430.0,60.9,65.89466090325539,64.15038035882162,60.15,68.35,8.0,34.0,0.6826203613281252,0.3734945210184652
UNH,493.6199951171875,2023-06-01,18:13:38,435.0,60.55,65.84645814129794,59.709695500920986,57.25,61.9,,5.0,0.6918976123046876,0.3002387874862404
UNH,493.6199951171875,2023-06-08,19:14:20,440.0,55.57,56.5747875227388,54.22947422390996,52.45,56.8,1.0,125.0,0.6489292919921875,0.35506051213577783
UNH,493.6199951171875,2023-05-24,19:50:47,445.0,39.79,58.27745191933849,51.33584141705779,46.85,51.8,,1.0,0.5534712622070312,0.3028308203014971
UNH,493.6199951171875,2023-06-09,19:43:40,450.0,45.0,48.30703484760767,44.486443291362434,41.8,46.25,4.0,64.0,0.7111845288085938,0.3891233546363957
UNH,493.6199951171875,2023-05-24,19:50:47,455.0,30.94,49.66365566956938,40.646468877850396,37.1,42.55,,1.0,0.5195360546875,0.2093994193519506
UNH,493.6199951171875,2023-06-09,19:46:51,460.0,35.15,37.397784231488856,34.40800526194727,32.55,35.7,219.0,539.0,0.5465133239746094,0.29902379672789864
UNH,493.6199951171875,2023-06-09,19:50:57,465.0,30.54,33.791359244756904,29.803363125281862,27.35,31.8,11.0,35.0,0.5661664477539063,0.30977696857613296
UNH,493.6199951171875,2023-06-09,19:26:30,470.0,25.95,27.63341030047536,24.24091124692677,23.55,26.0,227.0,1888.0,0.44824770507812495,0.19451049558887792
UNH,493.6199951171875,2023-06-09,14:46:51,472.5,23.95,25.404749728341017,21.6408098907782,20.95,23.75,7.0,20.0,0.4329890686035156,0.15055562814243062
UNH,493.6199951171875,2023-06-09,15:08:29,475.0,22.4,22.65085781528876,19.695979557202293,18.65,21.1,6.0,43.0,0.3909973010253906,0.21393348036361012
UNH,493.6199951171875,2023-06-09,14:20:18,477.5,19.9,20.339533731229608,16.726830920812233,15.8,18.8,6.0,66.0,0.37000141723632807,0.13847281627740085
UNH,493.6199951171875,2023-06-09,19:46:51,480.0,15.81,17.388142156927188,14.7493978567868,14.35,16.0,90.0,1709.0,0.3186103295898437,0.17432707722073484
UNH,493.6199951171875,2023-06-09,18:54:33,482.5,13.0,15.181884428213777,11.91303119096176,11.9,13.8,17.0,411.0,0.3006661730957031,0.1242064298408076
UNH,493.6199951171875,2023-06-09,19:59:00,485.0,11.31,12.70790762882757,9.310899468252956,9.95,11.4,44.0,426.0,0.26929441650390623,0.09363698294452912
UNH,493.6199951171875,2023-06-09,19:32:05,487.5,10.1,10.875507805333882,8.040325017327007,8.3,9.55,36.0,345.0,0.26197027099609377,0.14333656953389826
UNH,493.6199951171875,2023-06-09,19:59:40,490.0,6.9,8.22567484682304,5.587520403940744,6.85,7.05,176.0,1426.0,0.2192460888671875,0.1148369524328154
UNH,493.6199951171875,2023-06-09,19:42:30,492.5,6.12,6.82930568613898,3.325895347944254,5.25,5.65,108.0,196.0,0.22022264160156246,0.08968838293929858
UNH,493.6199951171875,2023-06-09,19:56:18,495.0,4.55,5.3661189922742665,2.7476315814863312,4.0,4.25,315.0,420.0,0.21265435791015624,0.11635345508242842
UNH,493.6199951171875,2023-06-09,19:45:35,497.5,3.55,4.251722764465427,1.2814536671093038,2.97,3.2,121.0,119.0,0.21167780517578122,0.09642692720695896
UNH,493.6199951171875,2023-06-09,19:59:47,500.0,2.34,3.384780334413392,0.6984086134067695,2.25,2.41,1637.0,3894.0,0.213875048828125,0.09742785148215428
UNH,493.6199951171875,2023-06-09,19:59:34,502.5,1.7,2.6978228473403476,0.14883501781568143,1.5,1.81,159.0,243.0,0.2174760870361328,0.0794107626465363
UNH,493.6199951171875,2023-06-09,19:59:47,505.0,1.22,2.1304472940620656,0.004888947047936298,1.1,1.34,196.0,257.0,0.22083298706054685,0.05916553529118222
UNH,493.6199951171875,2023-06-09,19:57:31,507.5,0.92,1.71204543492739,0.21872015058356098,0.59,1.01,115.0,124.0,0.22632609619140626,0.12383392245511314
UNH,493.6199951171875,2023-06-09,19:57:55,510.0,0.65,1.178913920646778,0.011997583180790361,0.41,0.63,613.0,2699.0,0.2199785034179687,0.09087402240814386
UNH,493.6199951171875,2023-06-09,19:35:32,512.5,0.51,1.3244123061016637,0.0012019319128783734,0.24,0.71,16.0,56.0,0.2514723291015625,0.08330619106803788
UNH,493.6199951171875,2023-06-09,19:53:51,515.0,0.35,0.8591201627023182,2.0575331960454024e-05,0.17,0.41,90.0,175.0,0.24048611083984373,0.07252260569542576
UNH,493.6199951171875,2023-06-09,19:50:31,520.0,0.2,0.6889495799053051,0.017507310007607302,0.18,0.3,718.0,3606.0,0.264655791015625,0.14480594705353272
UNH,493.6199951171875,2023-06-09,19:36:12,525.0,0.17,0.6111099612953268,1.2974916968731647e-05,0.07,0.25,19.0,212.0,0.2929758203124999,0.10187129850634333
UNH,493.6199951171875,2023-06-09,19:56:49,530.0,0.11,0.4145920759379571,0.003571695582822665,0.05,0.15,237.0,2334.0,0.30225307128906254,0.1653772323284157
UNH,493.6199951171875,2023-06-09,19:44:19,535.0,0.1,0.8147845062712022,1.0683493803577177e-06,0.04,0.34,31.0,27.0,0.38477177734374995,0.11875257517960118
UNH,493.6199951171875,2023-06-09,19:11:30,540.0,0.1,0.33654030564851567,7.733288320055017e-13,0.03,0.11,65.0,1304.0,0.35156898437499995,0.09096036549555711
UNH,493.6199951171875,2023-06-09,19:54:14,545.0,0.06,0.6608626225058494,2.51502378256184e-05,0.02,0.25,2.0,37.0,0.432622861328125,0.16594468449498775
UNH,493.6199951171875,2023-06-09,19:50:45,550.0,0.06,0.24705964798891422,2.0789079757436936e-08,0.02,0.07,136.0,4700.0,0.389654541015625,0.1388226932267057
UNH,493.6199951171875,2023-05-25,17:06:47,555.0,0.14,6.201135230990687,0.6647553291889388,0.01,0.27,,2.0,0.5034229345703125,0.2754469665264906
UNH,493.6199951171875,2023-06-09,19:33:56,560.0,0.03,0.5302844476953297,0.0027548046257566128,0.01,0.35,4.0,1025.0,0.5039112109375,0.2757141260755151
UNH,493.6199951171875,2023-06-01,19:27:38,565.0,0.11,2.621280132361207,4.06428617807722e-05,0.02,0.25,,50.0,0.5136767382812499,0.15490780492555334
UNH,493.6199951171875,2023-06-02,19:47:09,570.0,0.07,2.7016838051645493,0.09795860052204386,0.01,0.34,1.0,715.0,0.561527822265625,0.3072389528604006
UNH,493.6199951171875,2023-06-09,19:16:40,580.0,0.07,0.1375038679989835,7.180049677473936e-07,0.01,0.05,2.0,564.0,0.5039112109375,0.22954985580793555
UNH,493.6199951171875,2023-05-24,15:39:58,590.0,0.1,6.114366369218985,0.41978811316810294,0.0,0.24,11.0,220.0,0.6425816992187501,0.35158743799845993
UNH,493.6199951171875,2023-06-09,15:17:55,595.0,0.03,0.14111028849973284,4.87045702340181e-05,0.01,0.05,1.0,80.0,0.5742230078125,0.3141851011350364
UNH,493.6199951171875,2023-06-08,16:00:32,600.0,0.03,0.17757459869740888,1.9262818978493923e-11,0.0,0.04,7.0,2452.0,0.5742230078125,0.1948797095514161
UNH,493.6199951171875,2023-05-23,15:38:59,610.0,0.12,7.200924258395702,0.48194307099035427,0.0,0.23,16.0,366.0,0.7421900781249999,0.40608798599944845
UNH,493.6199951171875,2023-06-09,19:18:01,620.0,0.05,0.5183932883495554,0.001001859957271617,0.0,0.3,2.0,522.0,0.8164080859374999,0.4466962374511654
UNH,493.6199951171875,2023-06-05,18:39:17,630.0,0.03,0.9918921410039871,0.004517396458457695,0.0,0.1,5.0,346.0,0.7656273437500001,0.4189116443526223
UNH,493.6199951171875,2023-05-26,17:08:38,640.0,0.02,4.732064488442752,0.12938370820480394,0.0,0.1,40.0,864.0,0.8105487695312499,0.43402021493882775
UNH,493.6199951171875,2023-05-26,17:08:33,650.0,0.05,4.92121474778093,0.156476744456147,0.0,0.1,3.0,251.0,0.8535170898437501,0.4670003631770239
UNH,493.6199951171875,2023-05-26,17:08:32,660.0,0.03,5.082649464358795,0.15611999928719333,0.0,0.1,2.0,261.0,0.8945323046874999,0.48944176529507794
UNH,493.6199951171875,2023-06-06,16:58:11,670.0,0.01,0.5528035934421691,1.2947519270026643e-14,0.0,0.05,10.0,175.0,0.8789074609374999,0.23714839546455393
UNH,493.6199951171875,2023-05-23,15:51:14,680.0,0.05,9.340252612524083,0.5031738635737373,0.0,0.22,1.0,420.0,1.05859845703125,0.5792102698057663
UNH,493.6199951171875,2023-05-05,18:45:51,700.0,0.01,23.94040658446879,2.9276689382584244,0.0,0.25,5.0,351.0,1.158207333984375,0.63371109031222
UNH,493.6199951171875,2023-06-07,19:07:59,720.0,0.22,1.3128651653370298,1.1838239908921848e-05,0.0,0.3,1.0,143.0,1.2636755566406248,0.5093254364588113
UNH,493.6199951171875,2023-04-03,13:30:16,740.0,0.77,2.1623834096672105,0.013503295167841434,0.0,0.0,1.0,85.0,0.500005,0.27357684968331947
UNH,493.6199951171875,2023-04-14,18:05:26,760.0,0.08,48.27597045149983,8.553322824478855,0.0,0.29,3.0,172.0,1.4140654296875002,0.7737033939660518
UNH,493.6199951171875,2023-03-09,20:49:56,780.0,0.08,79.1436396900508,5.137270642885653,0.0,0.26,8.0,223.0,1.470705771484375,0.56413062519326
UNH,493.6199951171875,2023-04-14,18:05:26,800.0,0.04,44.48871736994933,4.512949534159127,0.0,0.13,281.0,1149.0,1.44140904296875,0.7216275290451323
UNH,493.6199951171875,2023-04-11,13:30:12,820.0,0.04,0.43042256659536005,1.048484006819833e-05,0.0,0.0,1.0,191.0,0.500005,0.24459404644278432
UHS,136.3800048828125,2023-05-24,15:44:12,100.0,27.1,39.921838979889316,37.00221411818808,34.2,38.8,1.0,4.0,1.2773473632812498,0.6988983462120957
UHS,136.3800048828125,2023-05-16,15:11:32,115.0,22.8,23.638431256967436,21.89567696492736,19.3,23.5,,2.0,0.5937540625000001,0.23931304632966646
UHS,136.3800048828125,2023-05-19,13:40:21,120.0,16.8,20.184478389975823,16.857093130672368,14.3,18.9,1.0,0.0,0.6718782812500002,0.17748414312316266
UHS,136.3800048828125,2023-06-05,19:14:38,125.0,11.1,16.30355932519207,11.76668366405923,9.4,13.6,1.0,3.0,1.0424852563476565,0.32934414500060183
UHS,136.3800048828125,2023-06-06,15:04:09,130.0,6.2,9.722389573878601,6.728156720505922,5.5,8.1,1.0,130.0,0.6682162084960939,0.21110427655707595
UHS,136.3800048828125,2023-06-09,14:15:22,135.0,2.9,3.7133496625574907,1.799547632411489,2.7,3.2,1.0,25.0,0.3864807446289062,0.11136918005050561
UHS,136.3800048828125,2023-06-07,14:16:39,140.0,1.35,1.6922159843559683,0.5086131715330424,0.65,0.95,1.0,49.0,0.36035795898437495,0.19716921866232565
UHS,136.3800048828125,2023-05-31,15:40:12,145.0,0.2,1.6859160904712738,0.3063944257330604,0.0,0.3,2.0,335.0,0.4023497265625,0.2201449398784287
UHS,136.3800048828125,2023-05-23,19:40:31,150.0,0.21,2.9428625002286637,0.5727173979925055,0.0,0.5,1.0,72.0,0.5351608984375,0.2928123372130801
UHS,136.3800048828125,2023-06-02,16:05:59,155.0,0.05,1.6240323070879512,0.0016064257326066367,0.0,0.45,1.0,46.0,0.65820654296875,0.20794200187283268
UHS,136.3800048828125,2023-05-23,14:14:15,160.0,0.06,3.510628794944779,0.14411800833934052,0.0,0.4,1.0,2.0,0.7675804492187501,0.3250159170144679
UHS,136.3800048828125,2023-05-02,14:22:05,165.0,0.51,9.837284155974679,1.0343264006512047,0.0,0.75,4.0,10.0,0.9960937890625,0.4114904315713451
VLO,113.38999938964844,2023-05-19,19:53:33,50.0,61.2,68.56454183261654,63.60330814532906,62.9,64.05,2.0,0.0,2.99219001953125,1.0660311466529027
VLO,113.38999938964844,2023-05-19,14:13:56,55.0,57.25,63.844800763665006,58.61441427576697,57.85,59.15,1.0,0.0,2.75781560546875,0.8921112575847536
VLO,113.38999938964844,2023-02-10,18:28:51,60.0,80.27,113.29430010884433,107.26369739198178,72.25,73.0,4.0,1.0,11.048831219482421,6.045348421933199
VLO,113.38999938964844,2023-05-26,13:36:03,65.0,49.7,51.73416344558631,48.80802952786836,48.0,49.0,1.0,1.0,2.1718795703125,1.1883400580747296
VLO,113.38999938964844,2023-05-30,13:30:04,70.0,41.85,45.44242314262887,43.566944567173394,43.0,43.95,1.0,1.0,1.8437507812499998,0.7930549756716966
VLO,113.38999938964844,2023-05-19,16:07:28,75.0,36.45,42.856244680587196,39.15935064916627,38.0,39.0,10.0,0.0,1.6679704101562502,0.9126270540805415
VLO,113.38999938964844,2023-05-30,14:22:16,80.0,32.5,35.236135748114364,33.667207646833205,32.95,34.0,1.0,9.0,1.3828155859374998,0.756605097336576
VLO,113.38999938964844,2023-05-19,16:07:28,85.0,26.55,32.19890137409064,28.723620671621575,28.0,29.0,10.0,0.0,1.2148476757812499,0.3078771074068352
VLO,113.38999938964844,2023-06-07,19:52:58,90.0,23.85,23.996955803186225,23.503471945838513,23.0,24.0,8.0,8.0,1.0039112304687499,0.2544197860288863
VLO,113.38999938964844,2023-06-05,14:05:58,95.0,12.85,19.21339663767121,18.56145469262522,18.1,18.9,1.0,59.0,0.8007832421875,0.4381471318823829
VLO,113.38999938964844,2023-06-09,19:11:02,100.0,13.2,13.864653753808014,13.498226434896111,13.35,13.8,12.0,337.0,0.6640658593750002,0.36334245815553595
VLO,113.38999938964844,2023-06-01,16:19:04,101.0,7.85,14.053958111929717,12.605413126415087,12.2,13.05,3.0,13.0,0.6543003320312502,0.2067079434594695
VLO,113.38999938964844,2023-06-08,16:14:42,102.0,11.05,11.971735509330614,11.52380334114575,11.1,12.05,2.0,31.0,0.579105771484375,0.31685669662528093
VLO,113.38999938964844,2023-06-06,14:21:11,103.0,6.63,11.430308196412852,10.534504481520756,10.45,10.9,11.0,13.0,0.5937540625000001,0.17109753593487537
VLO,113.38999938964844,2023-06-06,13:55:02,104.0,5.95,10.511101275258525,9.543788902842067,9.5,9.95,10.0,7.0,0.5712933496093751,0.21380620547848206
VLO,113.38999938964844,2023-06-09,19:52:30,105.0,8.62,9.207666328035572,8.55610898421682,8.65,9.0,18.0,1563.0,0.5644574804687501,0.30884191015454737
VLO,113.38999938964844,2023-06-07,19:31:29,106.0,7.7,8.581834436263236,7.523696457855465,7.6,8.15,1.0,86.0,0.532231240234375,0.1180592754683202
VLO,113.38999938964844,2023-06-09,19:56:01,107.0,7.0,7.381503160397941,6.61441929240128,6.85,7.1,1.0,260.0,0.5122119091796875,0.28025583840893076
VLO,113.38999938964844,2023-06-09,19:09:03,108.0,5.7,6.716149973905075,5.731409995372232,5.95,6.25,3.0,217.0,0.53320779296875,0.29174369901698227
VLO,113.38999938964844,2023-06-09,17:43:10,109.0,5.01,5.813990239957121,4.799491122896939,5.15,5.35,33.0,505.0,0.4975636181640626,0.2722410519381972
VLO,113.38999938964844,2023-06-09,19:52:49,110.0,4.4,5.025369518855285,3.9324579706217833,4.4,4.55,108.0,3702.0,0.47900911621093745,0.2620889890752679
VLO,113.38999938964844,2023-06-09,18:55:27,111.0,3.64,4.341462871160104,2.7192242536239632,3.7,3.85,43.0,616.0,0.4721732470703125,0.16418044925244285
VLO,113.38999938964844,2023-06-09,19:10:25,112.0,2.91,3.699908579406525,2.442332226447718,3.05,3.2,79.0,585.0,0.4643608251953125,0.25407420260453434
VLO,113.38999938964844,2023-06-09,19:59:33,113.0,2.51,3.094479660180184,1.815709566666122,2.52,2.6,179.0,609.0,0.454107021484375,0.24846385207502078
VLO,113.38999938964844,2023-06-09,19:57:43,114.0,2.08,2.5615599183247966,1.2979235068481145,2.01,2.08,228.0,444.0,0.4467828759765625,0.244456458839654
VLO,113.38999938964844,2023-06-09,19:57:33,115.0,1.65,2.103342515827812,0.8925737920843346,1.58,1.64,1179.0,5418.0,0.442388388671875,0.24205202289843392
VLO,113.38999938964844,2023-06-09,19:59:14,116.0,1.27,1.704267444405808,0.435503547554692,1.22,1.27,120.0,767.0,0.43848217773437503,0.2095140727852106
VLO,113.38999938964844,2023-06-09,19:47:38,117.0,0.95,1.4063226885578857,0.3842813489530812,0.93,1.0,83.0,381.0,0.44287666503906253,0.24231918244745837
VLO,113.38999938964844,2023-06-09,19:51:20,118.0,0.73,1.156168895008335,0.24542830708137586,0.7,0.78,113.0,443.0,0.44775942871093743,0.24499077793770285
VLO,113.38999938964844,2023-06-09,19:29:52,119.0,0.52,0.8851510030598995,0.13582586694238863,0.51,0.56,10.0,231.0,0.43994700683593746,0.2407162251533116
